"anger.Ord1","disgust.Ord1","fear.Ord1","happiness.Ord1","sadness.Ord1","surprise.Ord1"
0,-0.020086348568235,-0.223317962340071,-0.479622518847903,-0.100085704631017,-0.317738959314341
-0.020086348568235,0,-0.303462743247174,-0.0709689544136236,-0.00775537111498426,-0.139600502050051
-0.223317962340071,-0.303462743247174,0,-0.520693889748184,-0.00725561682857662,0
-0.479622518847903,-0.0709689544136236,-0.520693889748184,0,-0.355129087486969,-0.348425507149478
-0.100085704631017,-0.00775537111498426,-0.00725561682857662,-0.355129087486969,0,-0.555211705505104
-0.317738959314341,-0.139600502050051,0,-0.348425507149478,-0.555211705505104,0
