"anger.Ord0","disgust.Ord0","fear.Ord0","happiness.Ord0","sadness.Ord0","surprise.Ord0"
0,0,0.316256359420875,-0.000690109681453632,0.418875535529917,0
0,0,0.00170555140580387,0.207001588820411,0.0667926055999061,0.603659196882416
0.316256359420875,0.00170555140580387,0,0,0.125537116743769,0.439234389494315
-0.000690109681453632,0.207001588820411,0,0,0,0.250840505601702
0.418875535529917,0.0667926055999061,0.125537116743769,0,0,0
0,0.603659196882416,0.439234389494315,0.250840505601702,0,0
