"anger.Ord0","disgust.Ord0","fear.Ord0","happiness.Ord0","sadness.Ord0","surprise.Ord0"
0,0.133157264937678,0.269581645717115,0,0.454828373862031,0
0.133157264937678,0,0.0336737013577346,0.339525194834134,0.115775647102885,0.426208476230657
0.269581645717115,0.0336737013577346,0,0,0.198665119352221,0.407135061872136
0,0.339525194834134,0,0,0,0.23601922965076
0.454828373862031,0.115775647102885,0.198665119352221,0,0,0
0,0.426208476230657,0.407135061872136,0.23601922965076,0,0
