"anger.Ord1","disgust.Ord1","fear.Ord1","happiness.Ord1","sadness.Ord1","surprise.Ord1"
0,-0.054222898611054,-0.213624286703035,-0.478045349630316,-0.203096107431755,-0.33744342813105
-0.054222898611054,0,-0.330421048321678,-0.157746706649308,-0.0154534897083944,-0.134968020303421
-0.213624286703035,-0.330421048321678,0,-0.507982315980408,-0.0125073173280351,0
-0.478045349630316,-0.157746706649308,-0.507982315980408,0,-0.426506428850139,-0.336041139654969
-0.203096107431755,-0.0154534897083944,-0.0125073173280351,-0.426506428850139,0,-0.508246771976246
-0.33744342813105,-0.134968020303421,0,-0.336041139654969,-0.508246771976246,0
