"anger.Ord0","disgust.Ord0","fear.Ord0","happiness.Ord0","sadness.Ord0","surprise.Ord0"
0,-0.121913734782915,-0.150588010117739,-0.441297264499967,0,-0.342634430828762
-0.121913734782915,0,-0.340151003202545,-0.100900971997916,-0.0467973183779529,0
-0.150588010117739,-0.340151003202545,0,-0.540920444407291,-0.125112358302805,0
-0.441297264499967,-0.100900971997916,-0.540920444407291,0,-0.360519654503118,-0.305844043562473
0,-0.0467973183779529,-0.125112358302805,-0.360519654503118,0,-0.60105090097898
-0.342634430828762,0,0,-0.305844043562473,-0.60105090097898,0
