"anger.Ord0","disgust.Ord0","fear.Ord0","happiness.Ord0","sadness.Ord0","surprise.Ord0"
0,0.0653344099580178,0.373974478891456,0,0.445421587213408,0
0.0653344099580178,0,0.0665713120289397,0.36690127302219,0.198525031500684,0.376362207005324
0.373974478891456,0.0665713120289397,0,0,0.103987625922496,0.413833013102151
0,0.36690127302219,0,0,0,0.228618098488497
0.445421587213408,0.198525031500684,0.103987625922496,0,0,0
0,0.376362207005324,0.413833013102151,0.228618098488497,0,0
