"anger.Ord0","disgust.Ord0","fear.Ord0","happiness.Ord0","sadness.Ord0","surprise.Ord0"
0,-0.220833156645773,0,-0.426088593980569,0,-0.418431088385512
-0.220833156645773,0,-0.301177683822517,-0.182320527126637,-0.204478753788891,0.235247720222559
0,-0.301177683822517,0,-0.416684308183637,-0.178079912144136,0.107289574096893
-0.426088593980569,-0.182320527126637,-0.416684308183637,0,-0.317785888359053,-0.166149575848132
0,-0.204478753788891,-0.178079912144136,-0.317785888359053,0,-0.448476595833362
-0.418431088385512,0.235247720222559,0.107289574096893,-0.166149575848132,-0.448476595833362,0
