"anger.Ord1","disgust.Ord1","fear.Ord1","happiness.Ord1","sadness.Ord1","surprise.Ord1"
0,0.310395452672773,0.21689320990579,0,0.258858775080735,0.00644241533380834
0.310395452672773,0,0.108078519114655,0.325154695650882,0.226246348498068,0.238263436577202
0.21689320990579,0.108078519114655,0,0,0.297610254590116,0.420869247751168
0,0.325154695650882,0,0,0,0.116559801019203
0.258858775080735,0.226246348498068,0.297610254590116,0,0,0
0.00644241533380834,0.238263436577202,0.420869247751168,0.116559801019203,0,0
