"anger.Ord1","disgust.Ord1","fear.Ord1","happiness.Ord1","sadness.Ord1","surprise.Ord1"
0,-0.0624684274594135,-0.229462754263895,-0.484961916329105,-0.126489790452816,-0.328950062744899
-0.0624684274594135,0,-0.321915338254023,-0.141537717205843,-0.0108283520236785,-0.137336740689519
-0.229462754263895,-0.321915338254023,0,-0.520574698735061,-0.0164105911914909,0
-0.484961916329105,-0.141537717205843,-0.520574698735061,0,-0.386135765674565,-0.351497237986788
-0.126489790452816,-0.0108283520236785,-0.0164105911914909,-0.386135765674565,0,-0.538055055361497
-0.328950062744899,-0.137336740689519,0,-0.351497237986788,-0.538055055361497,0
