"anger.Ord0","disgust.Ord0","fear.Ord0","happiness.Ord0","sadness.Ord0","surprise.Ord0"
0,0.207967774920417,0.313553940088052,0,0.43939064321641,0
0.207967774920417,0,0.0243599527450127,0.350104946306593,0.144303037765302,0.361672798866811
0.313553940088052,0.0243599527450127,0,0,0.152228556544673,0.440318079000444
0,0.350104946306593,0,0,0,0.150927757470447
0.43939064321641,0.144303037765302,0.152228556544673,0,0,0
0,0.361672798866811,0.440318079000444,0.150927757470447,0,0
