"anger.Ord1","disgust.Ord1","fear.Ord1","happiness.Ord1","sadness.Ord1","surprise.Ord1"
0,-0.0805651605395667,-0.161643534724866,-0.461957399534885,-0.209184589451829,-0.389020722881396
-0.0805651605395667,0,-0.310183819689353,-0.157358548068705,-0.0447936494732513,-0.113723623200257
-0.161643534724866,-0.310183819689353,0,-0.498617293914517,-0.041823368969962,0
-0.461957399534885,-0.157358548068705,-0.498617293914517,0,-0.420276360277435,-0.375796155025524
-0.209184589451829,-0.0447936494732513,-0.041823368969962,-0.420276360277435,0,-0.474588453359448
-0.389020722881396,-0.113723623200257,0,-0.375796155025524,-0.474588453359448,0
