"anger.Ord0","disgust.Ord0","fear.Ord0","happiness.Ord0","sadness.Ord0","surprise.Ord0"
0,-0.213649322982839,-0.239274030354736,-0.334804135156328,-0.00323079137792305,-0.418254334170239
-0.213649322982839,0,-0.287979368527346,-0.102966631726791,-0.21286546457995,0.116480147595642
-0.239274030354736,-0.287979368527346,0,-0.443880223002623,-0.0297288524943086,0.0106490146596589
-0.334804135156328,-0.102966631726791,-0.443880223002623,0,-0.323331997654847,-0.0677098130918931
-0.00323079137792305,-0.21286546457995,-0.0297288524943086,-0.323331997654847,0,-0.433945808022568
-0.418254334170239,0.116480147595642,0.0106490146596589,-0.0677098130918931,-0.433945808022568,0
