"","excitement","happiness","pride","anger","fear","sadness","neutral"
"1",0.0355119332671165,0.110379762947559,0.122452922165394,0.254723608493805,0.28319725394249,0.151985540986061,0.0417489744722843
"2",NA,NA,NA,NA,NA,NA,NA
"3",NA,NA,NA,NA,NA,NA,NA
"4",NA,NA,NA,NA,NA,NA,NA
"5",0.0397553704679012,0.0481173992156982,0.112131379544735,0.231016159057617,0.283484548330307,0.193791851401329,0.0917033106088638
"6",NA,NA,NA,NA,NA,NA,NA
"7",0.157787919044495,0.0265583414584398,0.0530729591846466,0.141716167330742,0.469781965017319,0.109777450561523,0.0413052067160606
"8",0.347053200006485,0.141831502318382,0.0943983718752861,0.0539328567683697,0.134324610233307,0.153911128640175,0.0745483115315437
"9",NA,NA,NA,NA,NA,NA,NA
"10",NA,NA,NA,NA,NA,NA,NA
"11",NA,NA,NA,NA,NA,NA,NA
"12",NA,NA,NA,NA,NA,NA,NA
"13",0.438639014959335,0.028748532757163,0.054836492985487,0.0335757099092007,0.0606400221586227,0.0762009173631668,0.307359278202057
"14",NA,NA,NA,NA,NA,NA,NA
"15",NA,NA,NA,NA,NA,NA,NA
"16",0.128796249628067,0.0218638423830271,0.133973658084869,0.181542456150055,0.218138262629509,0.247019961476326,0.0686655193567276
"17",NA,NA,NA,NA,NA,NA,NA
"18",0.28438726067543,0.0916642919182777,0.104873351752758,0.204540133476257,0.132381826639175,0.11053492128849,0.0716181546449661
"19",NA,NA,NA,NA,NA,NA,NA
"20",NA,NA,NA,NA,NA,NA,NA
"21",NA,NA,NA,NA,NA,NA,NA
"22",0.0200273878872395,0.0232607312500477,0.0177550967782736,0.190153777599335,0.260039836168289,0.288950085639954,0.199813067913055
"23",0.0227551367133856,0.0374470353126526,0.0266795214265585,0.213641330599785,0.215660959482193,0.17183992266655,0.311976045370102
"24",0.0301693752408028,0.0717636272311211,0.0317038893699646,0.152826026082039,0.207512810826302,0.203956127166748,0.302068173885345
"25",0.0191705878823996,0.0255145952105522,0.0181035343557596,0.32217088341713,0.217751532793045,0.219945475459099,0.177343353629112
"26",0.0239116512238979,0.0439950190484524,0.028031637892127,0.221355602145195,0.19573949277401,0.138156935572624,0.348809629678726
"27",0.0221118312329054,0.0419886596500874,0.0214898101985455,0.208889216184616,0.21097294986248,0.197935745120049,0.296611845493317
"28",0.0258050803095102,0.0377861969172955,0.0291512738913298,0.224450543522835,0.179514035582542,0.193884491920471,0.30940842628479
"29",0.0175618249922991,0.0185274500399828,0.0101176612079144,0.380379289388657,0.24733866751194,0.179467469453812,0.146607607603073
"30",0.0232807751744986,0.030089370906353,0.0188858434557915,0.233947396278381,0.211477234959602,0.208020374178886,0.274298995733261
"31",0.0194730814546347,0.0403863154351711,0.0230097156018019,0.247584983706474,0.172928556799889,0.218954786658287,0.277662545442581
"32",0.0193023011088371,0.0249678883701563,0.0166585817933083,0.313280552625656,0.216037556529045,0.215538293123245,0.194214835762978
"33",0.0246774200350046,0.0233131870627403,0.0199576821178198,0.251034617424011,0.209315657615662,0.157314121723175,0.314387261867523
"34",0.028930252417922,0.0677004233002663,0.0312247294932604,0.224663332104683,0.407440155744553,0.155483841896057,0.0845571905374527
"35",0.0235908534377813,0.0255563482642174,0.0216642934828997,0.278814196586609,0.219395443797112,0.200166866183281,0.230812028050423
"36",0.0140340635553002,0.0265895947813988,0.0208437163382769,0.257884949445724,0.205468952655792,0.189207822084427,0.285970866680145
"37",0.0225293189287186,0.027362160384655,0.0232001375406981,0.262781858444214,0.215391710400581,0.12097692489624,0.327757924795151
"38",NA,NA,NA,NA,NA,NA,NA
"39",0.105731897056103,0.10371869802475,0.0550181195139885,0.10327060520649,0.101119913160801,0.119628399610519,0.41151237487793
"40",0.0221530105918646,0.0485401637852192,0.0179549120366573,0.268489599227905,0.19280169904232,0.229375541210175,0.220685079693794
"41",0.017504146322608,0.0248144790530205,0.0143382800742984,0.245363429188728,0.261157602071762,0.140072107315063,0.296749919652939
"42",0.0224785320460796,0.0380214191973209,0.0252423156052828,0.201129645109177,0.236086785793304,0.143734574317932,0.333306789398193
"43",0.0228933747857809,0.0465210303664207,0.0260212793946266,0.214013859629631,0.293922692537308,0.0971204712986946,0.299507230520248
"44",0.0127491084858775,0.0178596712648869,0.0235825013369322,0.234933078289032,0.256628125905991,0.258190393447876,0.196057081222534
"45",0.0217785034328699,0.0313416086137295,0.0254097394645214,0.237055540084839,0.246128082275391,0.174312695860863,0.26397380232811
"46",0.0220069065690041,0.0301886778324842,0.0346449092030525,0.246499165892601,0.216579228639603,0.148598700761795,0.301482409238815
"47",0.0137710217386484,0.017360420897603,0.0218524429947138,0.279124200344086,0.191805794835091,0.178873732686043,0.297212332487106
"48",0.0322757996618748,0.0621213391423225,0.0326384492218494,0.254866361618042,0.322083562612534,0.158804655075073,0.13720977306366
"49",0.0199937298893929,0.0344974026083946,0.0189980063587427,0.196533396840096,0.217020034790039,0.283001065254211,0.229956284165382
"50",0.0135517716407776,0.0241210740059614,0.0183988139033318,0.289530336856842,0.174862012267113,0.258979499340057,0.220556497573853
"51",0.0164426900446415,0.033245824277401,0.0310372561216354,0.246489271521568,0.251951307058334,0.181628495454788,0.239205166697502
"52",0.0210243221372366,0.0333487987518311,0.0258731376379728,0.241094827651978,0.232791408896446,0.213695973157883,0.232171505689621
"53",0.0194024536758661,0.0451359003782272,0.0214188359677792,0.238724946975708,0.188117548823357,0.142743974924088,0.344456344842911
"54",0.0256203282624483,0.0648802518844604,0.0265809316188097,0.209952384233475,0.217681005597115,0.161544784903526,0.293740332126617
"55",0.0269665103405714,0.067558616399765,0.0236050561070442,0.242304757237434,0.177090778946877,0.14919850230217,0.313275724649429
"56",0.024286326020956,0.0523989126086235,0.019472336396575,0.251484304666519,0.246944472193718,0.125580310821533,0.279833287000656
