"","excitement","happiness","pride","anger","fear","sadness","neutral"
"1",NA,NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA,NA
"3",NA,NA,NA,NA,NA,NA,NA
"4",NA,NA,NA,NA,NA,NA,NA
"5",NA,NA,NA,NA,NA,NA,NA
"6",0.0445242747664452,0.0864350497722626,0.415806800127029,0.141818299889565,0.107616737484932,0.0527092516422272,0.151089534163475
"7",0.0396626405417919,0.0769015923142433,0.296961009502411,0.19044004380703,0.101497143507004,0.128121718764305,0.166415855288506
"8",0.0379482731223106,0.0566385015845299,0.273207247257233,0.314259350299835,0.117895595729351,0.0667586177587509,0.133292376995087
"9",0.0895783603191376,0.0753595009446144,0.126685753464699,0.219656214118004,0.0997530817985535,0.058183453977108,0.330783665180206
"10",0.0402945093810558,0.0843189805746078,0.329326301813126,0.154227644205093,0.11992284655571,0.0726754516363144,0.19923435151577
"11",0.0435685031116009,0.0806781053543091,0.304380178451538,0.233806774020195,0.0970587059855461,0.0448562726378441,0.195651561021805
"12",NA,NA,NA,NA,NA,NA,NA
"13",0.0340055488049984,0.0581429377198219,0.200848966836929,0.283415377140045,0.121773205697536,0.0937060862779617,0.208107888698578
"14",0.0339275263249874,0.0820830538868904,0.275891602039337,0.191842243075371,0.107750736176968,0.112024024128914,0.196480840444565
"15",0.0268721263855696,0.0426835790276527,0.299684345722198,0.23822432756424,0.0800239220261574,0.0486442856490612,0.263867378234863
"16",NA,NA,NA,NA,NA,NA,NA
"17",0.108874887228012,0.104473948478699,0.170502930879593,0.162796854972839,0.179799720644951,0.0504758954048157,0.223075717687607
"18",0.0403603576123714,0.0768533200025558,0.324480473995209,0.178066030144691,0.0818920508027077,0.0755637511610985,0.222784072160721
"19",0.0433988682925701,0.0893048495054245,0.279939323663712,0.193228602409363,0.117953479290009,0.092532254755497,0.183642625808716
"20",0.0484587661921978,0.0650754496455193,0.122248962521553,0.248603299260139,0.124056205153465,0.0697965994477272,0.32176074385643
"21",0.0507868491113186,0.0843004807829857,0.356075048446655,0.163615837693214,0.0972310081124306,0.0660404786467552,0.181950345635414
"22",NA,NA,NA,NA,NA,NA,NA
"23",0.0457031615078449,0.0957495719194412,0.344654262065887,0.181611716747284,0.106344543397427,0.0432721227407455,0.182664692401886
"24",NA,NA,NA,NA,NA,NA,NA
"25",NA,NA,NA,NA,NA,NA,NA
"26",0.108528397977352,0.17340175807476,0.182316794991493,0.113807529211044,0.099070243537426,0.0690481588244438,0.253827184438705
"27",0.0554554015398026,0.09218680113554,0.229964569211006,0.222188085317612,0.12572954595089,0.0881834775209427,0.186292096972466
"28",0.0634180828928947,0.126563146710396,0.361660659313202,0.173502519726753,0.112987279891968,0.0459863059222698,0.115881994366646
"29",0.0804072394967079,0.0576579123735428,0.0408984497189522,0.256355285644531,0.0983570441603661,0.0690452754497528,0.397278845310211
"30",NA,NA,NA,NA,NA,NA,NA
"31",NA,NA,NA,NA,NA,NA,NA
"32",NA,NA,NA,NA,NA,NA,NA
"33",NA,NA,NA,NA,NA,NA,NA
"34",NA,NA,NA,NA,NA,NA,NA
"35",0.175794824957848,0.116362065076828,0.116328775882721,0.164881154894829,0.110451318323612,0.0714133232831955,0.244768559932709
"36",0.0371297560632229,0.0781786143779755,0.266146302223206,0.269427895545959,0.135350033640862,0.0524469092488289,0.161320611834526
"37",0.0348063968122005,0.0486410744488239,0.323913902044296,0.232113346457481,0.0853941291570663,0.0607802979648113,0.214351013302803
"38",NA,NA,NA,NA,NA,NA,NA
"39",NA,NA,NA,NA,NA,NA,NA
"40",0.0472506172955036,0.0491338968276978,0.157780632376671,0.202570378780365,0.104833267629147,0.0995278880000114,0.338903307914734
"41",NA,NA,NA,NA,NA,NA,NA
"42",NA,NA,NA,NA,NA,NA,NA
"43",NA,NA,NA,NA,NA,NA,NA
"44",0.0456819757819176,0.067349337041378,0.34046345949173,0.198137685656548,0.0823302641510963,0.0814061686396599,0.18463109433651
"45",NA,NA,NA,NA,NA,NA,NA
