"","excitement","happiness","pride","anger","fear","sadness","neutral"
"1",0.0234092008322477,0.0204210225492716,0.0443005077540874,0.309064090251923,0.251719683408737,0.14383290708065,0.207252562046051
"2",0.0180799420922995,0.0364849604666233,0.0545674972236156,0.351754426956177,0.267773240804672,0.0897461846470833,0.181593716144562
"3",0.026720741763711,0.0205696504563093,0.0287736095488071,0.318555116653442,0.313416630029678,0.114141382277012,0.177822828292847
"4",0.023160669952631,0.0140806790441275,0.0208732187747955,0.344736605882645,0.34515044093132,0.0795847922563553,0.17241358757019
"5",0.0168601293116808,0.0128820911049843,0.0174564830958843,0.370581656694412,0.333991557359695,0.0746999159455299,0.17352819442749
"6",0.0241912119090557,0.0517655052244663,0.0494271293282509,0.284409612417221,0.265829533338547,0.126500025391579,0.197876960039139
"7",0.018898768350482,0.0203623846173286,0.0395892895758152,0.430186480283737,0.255876064300537,0.0838992968201637,0.151187762618065
"8",0.0283971298485994,0.0391905456781387,0.0542160272598267,0.297842562198639,0.287800371646881,0.136417150497437,0.156136274337769
"9",0.0323651991784573,0.0464416332542896,0.0571138374507427,0.277891367673874,0.32674041390419,0.120329305529594,0.139118254184723
"10",0.0230734329670668,0.0438646748661995,0.070900984108448,0.290157526731491,0.259562760591507,0.124908782541752,0.187531754374504
"11",0.0184412840753794,0.0241201464086771,0.0283594485372305,0.226100504398346,0.294384300708771,0.114252187311649,0.294342190027237
"12",0.0258271116763353,0.0293929930776358,0.047196626663208,0.31623962521553,0.225917905569077,0.120966665446758,0.234459072351456
"13",0.0391075499355793,0.0321142449975014,0.0446822457015514,0.208464324474335,0.351369976997375,0.0800243020057678,0.244237422943115
"14",0.0411729030311108,0.0240347776561975,0.0270406603813171,0.386611998081207,0.159039124846458,0.109514772891998,0.252585798501968
"15",0.0205749776214361,0.0404486916959286,0.0479417480528355,0.297954440116882,0.290470570325851,0.120796427130699,0.181813105940819
"16",0.0338184237480164,0.0537714771926403,0.0492333024740219,0.237067237496376,0.307413965463638,0.135961353778839,0.182734206318855
"17",0.0345371291041374,0.0546270459890366,0.0515647120773792,0.266762793064117,0.313902795314789,0.127732008695602,0.150873556733131
"18",0.0170432310551405,0.0395397245883942,0.0892097502946854,0.309193551540375,0.229690313339233,0.117368273437023,0.197955206036568
"19",0.0514646284282207,0.0360134467482567,0.0321959145367146,0.201412811875343,0.392184615135193,0.075535275042057,0.211193174123764
"20",0.0373626574873924,0.0239454172551632,0.0198603104799986,0.337100356817245,0.359026312828064,0.0912663415074348,0.131438568234444
"21",0.0269711371511221,0.0304827205836773,0.0372082814574242,0.273153781890869,0.313251197338104,0.0710452497005463,0.247887656092644
"22",0.0226405020803213,0.0739274546504021,0.0466903410851955,0.26601642370224,0.222818538546562,0.166456744074821,0.2014499604702
"23",0.0294224340468645,0.0342216864228249,0.072735570371151,0.257595717906952,0.28145495057106,0.119672320783138,0.204897418618202
"24",0.0170471239835024,0.0310329403728247,0.0705720335245132,0.278826743364334,0.14100044965744,0.177211433649063,0.284309297800064
"25",0.0308976639062166,0.0866011083126068,0.0830010324716568,0.282947957515717,0.195382446050644,0.158226743340492,0.162942975759506
"26",0.0211146399378777,0.0353247076272964,0.0978232324123383,0.2606540620327,0.230795487761497,0.186500400304794,0.16778738796711
"27",0.0149721717461944,0.0215732138603926,0.0435829944908619,0.378169357776642,0.238101169466972,0.0822362974286079,0.221364811062813
"28",0.0182105395942926,0.0406075082719326,0.0490430518984795,0.271476179361343,0.286593824625015,0.159234434366226,0.174834445118904
"29",0.0492858625948429,0.0416240729391575,0.0339660346508026,0.287735491991043,0.268188744783401,0.104996584355831,0.214203223586082
"30",0.0250761210918427,0.0164527893066406,0.0219540782272816,0.342801779508591,0.264104098081589,0.0522223711013794,0.277388632297516
"31",0.0297284480184317,0.0368396379053593,0.0458371788263321,0.361437916755676,0.14619491994381,0.162907242774963,0.217054665088654
"32",0.0324278995394707,0.0501999296247959,0.0348867401480675,0.307679653167725,0.334211230278015,0.114198252558708,0.126396298408508
"33",0.0293535403907299,0.0393230020999908,0.034163698554039,0.334593147039413,0.331644386053085,0.0864530801773071,0.144469127058983
"34",0.0115482797846198,0.00818706676363945,0.0159311108291149,0.478695094585419,0.279178321361542,0.0841347947716713,0.12232530862093
"35",0.0247222278267145,0.035937987267971,0.0414225570857525,0.238601431250572,0.334277600049973,0.0945031940937042,0.230535089969635
"36",0.0242794752120972,0.0271593239158392,0.0359012186527252,0.21757598221302,0.402159929275513,0.0933675318956375,0.199556544423103
"37",0.029255336150527,0.0336920879781246,0.0381709262728691,0.279217213392258,0.305546134710312,0.11634711176157,0.197771206498146
"38",0.0175830572843552,0.0270100086927414,0.0419514589011669,0.286886930465698,0.32569432258606,0.109016552567482,0.191857695579529
"39",0.0250115320086479,0.0922546610236168,0.0749481692910194,0.213139653205872,0.28128370642662,0.135829612612724,0.177532717585564
"40",0.0237149149179459,0.0770003497600555,0.0530902519822121,0.348150640726089,0.234369412064552,0.116297550499439,0.147376894950867
"41",0.0246539134532213,0.0430301278829575,0.0382749252021313,0.357229501008987,0.257911533117294,0.114059440791607,0.164840623736382
"42",0.0316176563501358,0.0521029569208622,0.0555356033146381,0.303741306066513,0.214615121483803,0.144715383648872,0.197671979665756
"43",0.0337654389441013,0.0190867744386196,0.0471024699509144,0.208235323429108,0.325927972793579,0.155651688575745,0.210230320692062
"44",0.0171122048050165,0.0302936434745789,0.100447192788124,0.299508363008499,0.210303217172623,0.202657878398895,0.139677539467812
"45",0.0163007955998182,0.0229472424834967,0.0344412550330162,0.359377920627594,0.28186759352684,0.0968012884259224,0.188263833522797
"46",0.0218030996620655,0.0242183543741703,0.0477055311203003,0.292876303195953,0.312172204256058,0.105104871094227,0.196119576692581
"47",0.0208221338689327,0.0344417840242386,0.0539153590798378,0.354793667793274,0.26527139544487,0.120703481137753,0.150052115321159
"48",0.0271807052195072,0.0321249514818192,0.0436114631593227,0.301557719707489,0.242090836167336,0.128902763128281,0.224531650543213
"49",0.0184794627130032,0.0237841941416264,0.0482331626117229,0.391918420791626,0.253487437963486,0.113467387855053,0.150629833340645
"50",0.0223679170012474,0.032334815710783,0.0595951229333878,0.337274074554443,0.171439364552498,0.151599735021591,0.225388899445534
"51",0.0247641410678625,0.0349575579166412,0.0527925454080105,0.212543860077858,0.292531967163086,0.114986002445221,0.267423927783966
"52",0.0267333034425974,0.0483522973954678,0.0969991013407707,0.212811201810837,0.213494628667831,0.243957594037056,0.157651826739311
"53",0.0182597059756517,0.0379042960703373,0.0714569836854935,0.303904712200165,0.237916842103004,0.146705269813538,0.183852106332779
"54",0.0181598868221045,0.0357539765536785,0.0629673153162003,0.345446765422821,0.168200999498367,0.129035040736198,0.240435972809792
"55",0.0289993528276682,0.0456319600343704,0.0639886036515236,0.27515497803688,0.286869466304779,0.188929364085197,0.110426239669323
"56",0.0212228000164032,0.0359397418797016,0.0878277495503426,0.259805202484131,0.252047300338745,0.166801333427429,0.176355853676796
"57",0.0223020371049643,0.024721585214138,0.0478481017053127,0.289153784513474,0.344812661409378,0.114799350500107,0.156362399458885
"58",0.0164115596562624,0.0262516234070063,0.0678527280688286,0.189138278365135,0.253568023443222,0.226789802312851,0.219987958669662
"59",0.0308371875435114,0.0745638608932495,0.071940116584301,0.24544283747673,0.242764309048653,0.147365659475327,0.18708598613739
"60",0.0239343717694283,0.0292187575250864,0.0308545064181089,0.323838979005814,0.295812994241714,0.1058134958148,0.190526962280273
"61",0.0242380630224943,0.0364621989428997,0.0522284954786301,0.238831073045731,0.288901299238205,0.169802308082581,0.189536586403847
"62",0.0118899019435048,0.024255720898509,0.0446475744247437,0.356000393629074,0.211446896195412,0.201433748006821,0.150325745344162
"63",0.0217517800629139,0.0159766543656588,0.029189994558692,0.371384233236313,0.35122138261795,0.0849267020821571,0.125549212098122
"64",0.0243998635560274,0.0180162955075502,0.0245802123099566,0.305052280426025,0.393624871969223,0.0697898417711258,0.164536669850349
"65",0.0361750014126301,0.0501373931765556,0.0426971465349197,0.272296220064163,0.333118796348572,0.0994470566511154,0.16612845659256
"66",0.0138676110655069,0.0294698812067509,0.0591179095208645,0.368623584508896,0.228359445929527,0.148235678672791,0.152325749397278
"67",0.0164134167134762,0.0367143601179123,0.0550947114825249,0.344670176506042,0.212048456072807,0.141074866056442,0.19398407638073
"68",0.0134380543604493,0.0237640105187893,0.0300883464515209,0.379673391580582,0.244404003024101,0.0901715606451035,0.218460589647293
"69",0.0202620141208172,0.00919141806662083,0.0114360023289919,0.513316810131073,0.28644534945488,0.0399282872676849,0.119420036673546
"70",0.0167792644351721,0.021890465170145,0.0328125022351742,0.378214031457901,0.226748764514923,0.114213846623898,0.209341064095497
"71",0.0152873415499926,0.0252417530864477,0.0518326386809349,0.353010594844818,0.23705118894577,0.176389113068581,0.141187340021133
"72",0.0114143835380673,0.0200054887682199,0.0451724976301193,0.39133620262146,0.208027839660645,0.159999579191208,0.164043992757797
"73",0.013129448518157,0.0154889607802033,0.0540581755340099,0.403022706508636,0.218374893069267,0.180868983268738,0.115056827664375
"74",0.030931344255805,0.0403066948056221,0.0352577269077301,0.306019186973572,0.327949523925781,0.113289423286915,0.146246016025543
"75",0.0115777831524611,0.0179371181875467,0.0427596606314182,0.382161617279053,0.225983187556267,0.151685819029808,0.167894810438156
"76",0.0295135099440813,0.044285673648119,0.0468497276306152,0.278491467237473,0.28436741232872,0.131791144609451,0.184701129794121
"77",0.0197659879922867,0.0441120676696301,0.06817227602005,0.268073856830597,0.259292900562286,0.165207803249359,0.175375089049339
"78",0.024064539000392,0.0100862719118595,0.0181371383368969,0.378441989421844,0.33319890499115,0.0938614308834076,0.142209738492966
"79",0.0450945347547531,0.0430560261011124,0.0473262332379818,0.228080883622169,0.29104021191597,0.111044593155384,0.234357491135597
"80",0.0382323227822781,0.0357914827764034,0.0305761452764273,0.362093240022659,0.345935136079788,0.0956882014870644,0.0916836112737656
"81",0.0240764208137989,0.0281789693981409,0.0639611706137657,0.28907099366188,0.321656376123428,0.132777437567711,0.14027863740921
"82",0.0261447392404079,0.0397739112377167,0.0602167658507824,0.340314149856567,0.266057014465332,0.16497278213501,0.102520510554314
"83",0.0300839822739363,0.07937041670084,0.0527607798576355,0.33946630358696,0.188749819993973,0.135181367397308,0.174387350678444
"84",0.0203403700143099,0.0377345867455006,0.0757960975170135,0.315899014472961,0.250180929899216,0.155202850699425,0.144846096634865
"85",0.0212870836257935,0.0310390554368496,0.0479626730084419,0.238104224205017,0.261174350976944,0.154424026608467,0.24600850045681
"86",0.0318547785282135,0.0673044621944427,0.0532578565180302,0.28123340010643,0.237461388111115,0.142886072397232,0.186002030968666
"87",0.0384682826697826,0.0245966073125601,0.0295553635805845,0.472134172916412,0.2620769739151,0.0708673149347305,0.102301307022572
"88",0.0286735743284225,0.0486047007143497,0.0629764646291733,0.262470036745071,0.299046635627747,0.131104603409767,0.167124003171921
"89",0.036172591149807,0.0653609484434128,0.0560454055666924,0.189396753907204,0.277479946613312,0.107042960822582,0.268501490354538
"90",0.0124354343861341,0.0144113581627607,0.0373161770403385,0.430540233850479,0.183756560087204,0.143350705504417,0.178189605474472
"91",0.0219475813210011,0.0663263499736786,0.0621786750853062,0.275319665670395,0.21846230328083,0.142907813191414,0.212857708334923
"92",0.0227046571671963,0.0400640442967415,0.0516716949641705,0.338709205389023,0.249702766537666,0.116833500564098,0.180314093828201
"93",0.0391035191714764,0.0604200288653374,0.0736619606614113,0.2214575111866,0.300248146057129,0.105832733213902,0.199276119470596
"94",0.0387203879654408,0.0699255168437958,0.069221019744873,0.220182508230209,0.363050043582916,0.0997324734926224,0.139168053865433
"95",0.020509097725153,0.00814616959542036,0.0167940109968185,0.493421047925949,0.20809006690979,0.0960467308759689,0.156992852687836
"96",0.0229465216398239,0.0334015153348446,0.105728089809418,0.303596436977386,0.240053728222847,0.146108210086823,0.148165553808212
"97",0.0156642179936171,0.0407587364315987,0.0623783767223358,0.339769691228867,0.148891478776932,0.184662982821465,0.207874611020088
"98",0.023484580218792,0.0435498133301735,0.0450258292257786,0.307124614715576,0.21581894159317,0.157763168215752,0.207233026623726
"99",0.0188828781247139,0.0223076827824116,0.0389476455748081,0.387580305337906,0.249869108200073,0.0965319573879242,0.185880437493324
"100",0.0230066925287247,0.0265076253563166,0.0413562022149563,0.275021940469742,0.23477166891098,0.111042842268944,0.288293093442917
"101",0.0498168580234051,0.043076079338789,0.0751007273793221,0.206912517547607,0.188972160220146,0.146322190761566,0.289799451828003
"102",0.00870276242494583,0.0161035973578691,0.0393660813570023,0.444966554641724,0.147232860326767,0.0510500967502594,0.292578041553497
"103",0.0179128926247358,0.0307516921311617,0.0439301989972591,0.349073171615601,0.282866597175598,0.0898065119981766,0.185658887028694
"104",0.0235385745763779,0.0633812844753265,0.0733535289764404,0.26349750161171,0.213298887014389,0.13767172396183,0.225258439779282
"105",0.0169170405715704,0.0310038886964321,0.0279855392873287,0.381347984075546,0.272883534431458,0.104414142668247,0.165447846055031
"106",0.0188502110540867,0.0442324243485928,0.035163938999176,0.335353851318359,0.304881066083908,0.0816376879811287,0.179880693554878
"107",0.0159277226775885,0.014906651340425,0.0298292431980371,0.338847637176514,0.207011371850967,0.0933660790324211,0.300111323595047
"108",0.0190405752509832,0.0306052081286907,0.0274541713297367,0.338517695665359,0.311123967170715,0.103573217988014,0.169685125350952
"109",0.0146720893681049,0.019552256911993,0.0363550744950771,0.354908525943756,0.273731023073196,0.129716366529465,0.171064674854279
"110",0.0251082815229893,0.0254951659590006,0.0307665951550007,0.251255393028259,0.290163964033127,0.127925217151642,0.249285370111465
"111",0.0300539005547762,0.0296270921826363,0.0430114045739174,0.255037516355515,0.30181097984314,0.119824267923832,0.220634922385216
"112",0.0298844166100025,0.0527865961194038,0.0599841400980949,0.227219149470329,0.254219174385071,0.123197130858898,0.25270938873291
"113",0.0248430073261261,0.0500988513231277,0.0792245492339134,0.238684803247452,0.227950632572174,0.203461706638336,0.175736501812935
"114",0.0192915592342615,0.0373904928565025,0.0548268146812916,0.277979850769043,0.257220774888992,0.205832168459892,0.147458389401436
"115",0.0121742337942123,0.015830023214221,0.0330184735357761,0.451218903064728,0.227114424109459,0.135460078716278,0.125183820724487
"116",0.013397385366261,0.0278860908001661,0.054038543254137,0.348038524389267,0.218057990074158,0.150914758443832,0.187666773796082
"117",0.021291222423315,0.0216742884367704,0.0368040017783642,0.250556409358978,0.27157261967659,0.0669289082288742,0.331172555685043
"118",0.0191548708826303,0.036302924156189,0.0451699830591679,0.283613920211792,0.286313056945801,0.0946607142686844,0.234784513711929
"119",0.0164682306349277,0.021848676726222,0.0296029523015022,0.344564348459244,0.302262425422668,0.124581515789032,0.160671874880791
"120",0.0393281988799572,0.0250411387532949,0.0264845043420792,0.304912865161896,0.406678259372711,0.0834269300103188,0.114128142595291
"121",0.0255391504615545,0.0243677217513323,0.0364677757024765,0.328240990638733,0.333275228738785,0.118438996374607,0.133670166134834
"122",0.0202035773545504,0.0106155537068844,0.0210075955837965,0.383483022451401,0.347032010555267,0.0976398587226868,0.120018467307091
"123",0.0371577776968479,0.0308804139494896,0.0487964190542698,0.31103104352951,0.292809784412384,0.0855538472533226,0.193770736455917
"124",0.0230021569877863,0.0471756681799889,0.0652374774217606,0.270081728696823,0.224091470241547,0.134185552597046,0.236225917935371
"125",0.0229416433721781,0.0304435025900602,0.0495529547333717,0.327194273471832,0.299558192491531,0.0891676768660545,0.18114173412323
"126",0.0111316256225109,0.0205135550349951,0.0454460792243481,0.416758567094803,0.236541509628296,0.0660996958613396,0.203508988022804
"127",0.0139340115711093,0.0295341089367867,0.0418345592916012,0.446394890546799,0.183620229363441,0.119868136942387,0.16481414437294
"128",0.0213685799390078,0.0352462232112885,0.0592571124434471,0.370309293270111,0.252023279666901,0.101742744445801,0.160052821040154
"129",0.027446685358882,0.0264149121940136,0.040167685598135,0.313050240278244,0.242377549409866,0.0989779755473137,0.251564979553223
"130",0.0228503029793501,0.0279492884874344,0.0362687520682812,0.339613199234009,0.294417947530746,0.116824239492416,0.162076249718666
"131",0.0233816597610712,0.0263043567538261,0.0437877997756004,0.299477994441986,0.340533077716827,0.119509629905224,0.147005513310432
"132",0.0140484133735299,0.025534788146615,0.0433213822543621,0.40959045290947,0.209454670548439,0.0962486267089844,0.201801672577858
"133",0.022675471380353,0.0715302154421806,0.094761960208416,0.253100842237473,0.258708387613297,0.163168773055077,0.136054381728172
"134",0.0330206379294395,0.0361746102571487,0.0390359722077847,0.263230979442596,0.354869246482849,0.0965768098831177,0.177091702818871
"135",0.0206420682370663,0.033837866038084,0.0473341457545757,0.353809267282486,0.251605242490768,0.0954352095723152,0.197336226701736
"136",0.0271053127944469,0.0572400577366352,0.0676518008112907,0.268520534038544,0.285607546567917,0.145815372467041,0.148059368133545
"137",0.025252116844058,0.0518264323472977,0.0503445044159889,0.229216083884239,0.308312803506851,0.120657600462437,0.21439054608345
"138",0.0225432086735964,0.0527222491800785,0.0727066844701767,0.286845654249191,0.281150579452515,0.108718492090702,0.175313130021095
"139",0.0325660929083824,0.0439916327595711,0.041006825864315,0.270448952913284,0.172052800655365,0.186026349663734,0.253907293081284
"140",0.0207097828388214,0.0203992109745741,0.0237510409206152,0.324747413396835,0.364023238420486,0.109173335134983,0.137195989489555
"141",0.0127049200236797,0.0362046882510185,0.0696860700845718,0.361002385616302,0.180790886282921,0.149464666843414,0.190146371722221
"142",0.0160966105759144,0.027604641392827,0.0401888117194176,0.345570981502533,0.272165238857269,0.134847015142441,0.163526609539986
"143",0.0226169656962156,0.0307411532849073,0.039297841489315,0.355111241340637,0.265393912792206,0.121029935777187,0.165808975696564
"144",0.0225745383650064,0.0367357917129993,0.0475992560386658,0.333889931440353,0.279768913984299,0.145953372120857,0.133478105068207
"145",0.0336114801466465,0.0471543297171593,0.0649297162890434,0.247347339987755,0.298787236213684,0.150620400905609,0.157549545168877
"146",0.0238737650215626,0.0363836400210857,0.063435859978199,0.29513880610466,0.262068659067154,0.144610792398453,0.174488469958305
"147",0.0211027953773737,0.0105933556333184,0.0298132859170437,0.287470132112503,0.340919822454453,0.0833375081419945,0.22676308453083
"148",0.0207061115652323,0.0168890096247196,0.0231678187847137,0.303847253322601,0.328672587871552,0.0932936817407608,0.213423475623131
"149",0.0180055145174265,0.0396330095827579,0.0491695664823055,0.289301306009293,0.252692371606827,0.128988564014435,0.22220966219902
"150",0.0142262186855078,0.0286392588168383,0.0290173888206482,0.259723633527756,0.28515812754631,0.120185896754265,0.263049453496933
"151",0.0161483511328697,0.033471554517746,0.0360149554908276,0.343955665826797,0.246859908103943,0.143917709589005,0.179631933569908
"152",0.0201604831963778,0.00797214638441801,0.0233020149171352,0.22871033847332,0.258489906787872,0.0634404718875885,0.39792463183403
"153",0.0394313260912895,0.0293369293212891,0.0296044368296862,0.326486080884933,0.348746508359909,0.0692850947380066,0.157109647989273
"154",0.0186357591301203,0.0168122909963131,0.036395438015461,0.396093547344208,0.27456071972847,0.132296189665794,0.12520606815815
"155",0.0148543622344732,0.00777705572545528,0.0150154205039144,0.377092748880386,0.32055127620697,0.106740690767765,0.157968387007713
"156",0.04165343567729,0.0230943895876408,0.0229851864278316,0.331470131874084,0.386447250843048,0.0677802488207817,0.126569330692291
"157",0.0109972823411226,0.0191306974738836,0.0388193465769291,0.373416185379028,0.289553195238113,0.082231193780899,0.185852080583572
"158",0.0243103355169296,0.0596996285021305,0.0399413108825684,0.285667330026627,0.293034702539444,0.125821530818939,0.171525239944458
"159",0.042012196034193,0.0656742379069328,0.0606491416692734,0.191358312964439,0.268995642662048,0.123426787555218,0.247883677482605
"160",0.0158104784786701,0.0132654942572117,0.0330665782094002,0.377175986766815,0.294993072748184,0.0975271537899971,0.168161198496819
"161",0.025902496650815,0.0427863858640194,0.0414510853588581,0.310562819242477,0.328061640262604,0.0583384484052658,0.192897215485573
"162",0.0192637778818607,0.0201612152159214,0.036567248404026,0.356994807720184,0.261474579572678,0.114084109663963,0.191454380750656
"163",0.016883235424757,0.0275357086211443,0.0386100821197033,0.282639235258102,0.249682426452637,0.17998568713665,0.204663619399071
"164",0.0223003327846527,0.0489291809499264,0.060493852943182,0.308902978897095,0.245283678174019,0.119905486702919,0.194184571504593
"165",0.0364438928663731,0.0444723106920719,0.0688512921333313,0.256870657205582,0.329866200685501,0.112151511013508,0.151344120502472
"166",0.0180325265973806,0.0233944710344076,0.0405787564814091,0.345274209976196,0.308309286832809,0.106039762496948,0.158371090888977
"167",0.0189458411186934,0.020419217646122,0.0417436473071575,0.3780617415905,0.265939801931381,0.0975611656904221,0.177328541874886
"168",0.0204330179840326,0.014769290573895,0.0277035683393478,0.351589500904083,0.294098734855652,0.0740898251533508,0.217316061258316
"169",0.0194521639496088,0.0106073124334216,0.022295169532299,0.38455006480217,0.359378635883331,0.0664740428328514,0.137242704629898
"170",0.0138426655903459,0.0297921374440193,0.0425078384578228,0.363725632429123,0.262845128774643,0.124133437871933,0.16315321624279
"171",0.0187754519283772,0.0437696240842342,0.0555526912212372,0.25830814242363,0.199665620923042,0.12347773462534,0.300450772047043
"172",0.0175895113497972,0.0272297654300928,0.0412043891847134,0.234871506690979,0.217520400881767,0.138040140271187,0.323544234037399
"173",0.0177549906075001,0.00689802970737219,0.0182207450270653,0.447379171848297,0.29795229434967,0.0560746267437935,0.155720219016075
"174",0.0155801484361291,0.00946435891091824,0.0320005379617214,0.171018943190575,0.252022713422775,0.0994865521788597,0.420426815748215
"175",0.0163257885724306,0.0290411487221718,0.0365452468395233,0.304059237241745,0.247020721435547,0.123770885169506,0.243236929178238
"176",0.01442233286798,0.0337896160781384,0.05266984552145,0.396335154771805,0.216440573334694,0.117720246315002,0.16862228512764
"177",0.0295452494174242,0.0394897907972336,0.0477498471736908,0.258646786212921,0.301878154277802,0.119849786162376,0.202840402722359
"178",0.0239677969366312,0.00688223028555512,0.0122356945648789,0.51624584197998,0.269379675388336,0.0472415275871754,0.124047257006168
"179",0.012212903238833,0.0189521182328463,0.0355634279549122,0.370735675096512,0.250020205974579,0.0908291190862656,0.221686512231827
"180",0.0092026898637414,0.0190415382385254,0.0384414978325367,0.379603385925293,0.246311634778976,0.109984166920185,0.19741515815258
"181",0.0228416752070189,0.0440437719225883,0.0515979751944542,0.242856964468956,0.26206362247467,0.124818347394466,0.251777648925781
"182",0.0225812010467052,0.0257766898721457,0.0313749425113201,0.263195186853409,0.202672034502029,0.15157562494278,0.302824288606644
"183",0.0217624567449093,0.0314350984990597,0.0396065525710583,0.289806574583054,0.316430121660233,0.119319014251232,0.181640192866325
"184",0.0169049501419067,0.0408079884946346,0.0703858584165573,0.33073690533638,0.217180743813515,0.157253280282021,0.166730239987373
"185",0.0248703882098198,0.0258818343281746,0.0503364391624928,0.368233621120453,0.275006830692291,0.106526277959347,0.149144649505615
"186",0.0145965507254004,0.0263559818267822,0.0536351948976517,0.380187064409256,0.243763774633408,0.118400357663631,0.163061082363129
"187",0.0171641670167446,0.0279273353517056,0.0488970950245857,0.342437446117401,0.298207342624664,0.105564653873444,0.159801974892616
"188",0.0128839304670691,0.0212411601096392,0.0520635582506657,0.352850764989853,0.238051429390907,0.101445749402046,0.22146338224411
"189",0.0182810425758362,0.0221366938203573,0.0322514250874519,0.374126821756363,0.28709876537323,0.134605139493942,0.131500065326691
"190",0.0118520744144917,0.0252801571041346,0.0342953763902187,0.362901657819748,0.207140654325485,0.114215604960918,0.24431449174881
"191",0.013970491476357,0.0175411123782396,0.0353771597146988,0.333031386137009,0.289062470197678,0.109077870845795,0.201939433813095
"192",0.0225416030734777,0.0376629866659641,0.044565387070179,0.370458006858826,0.221921399235725,0.153067424893379,0.149783089756966
"193",0.0114396493881941,0.0357889011502266,0.0792241543531418,0.345812559127808,0.219812259078026,0.173311322927475,0.134611204266548
"194",0.00871934369206429,0.0134662790223956,0.0399563424289227,0.380760490894318,0.24023012816906,0.150303214788437,0.166564166545868
"195",0.0231687910854816,0.0529644452035427,0.103786215186119,0.31686607003212,0.245477050542831,0.123020187020302,0.134717270731926
"196",0.0182711146771908,0.0159508250653744,0.0301058236509562,0.367368221282959,0.307538360357285,0.100903682410717,0.15986193716526
"197",0.0166790820658207,0.00968461018055677,0.0147165982052684,0.365166753530502,0.341940373182297,0.0995274111628532,0.152285128831863
"198",0.0244951620697975,0.0134751088917255,0.0161094237118959,0.395258754491806,0.285445630550385,0.0851474478840828,0.180068477988243
"199",0.0159083772450686,0.0222248658537865,0.0284820981323719,0.270772337913513,0.312897741794586,0.113771058619022,0.23594357073307
"200",0.0228400770574808,0.0356704704463482,0.0371752791106701,0.259516000747681,0.31175023317337,0.137619599699974,0.19542832672596
"201",0.0278362482786179,0.0555932596325874,0.074184276163578,0.26457741856575,0.278852045536041,0.154317513108253,0.144639223814011
"202",0.0255313646048307,0.0725379958748817,0.0917792096734047,0.29104408621788,0.255680233240128,0.10426839441061,0.1591587215662
"203",0.0210338402539492,0.0319406688213348,0.0519088432192802,0.359648644924164,0.21779702603817,0.125182956457138,0.192488044500351
"204",0.0104012377560139,0.0179254096001387,0.03913738951087,0.38844245672226,0.214252516627312,0.183170422911644,0.146670684218407
"205",0.0163606163114309,0.0189129877835512,0.0333036705851555,0.379898518323898,0.280773252248764,0.134848102927208,0.135902881622314
"206",0.0193766579031944,0.0165236406028271,0.0305079016834497,0.341594249010086,0.2505122423172,0.12956777215004,0.211917519569397
"207",0.0134240137413144,0.0212926957756281,0.0586765296757221,0.365140110254288,0.228032976388931,0.137374609708786,0.176059052348137
"208",0.0175970923155546,0.011041633784771,0.0330120474100113,0.253453850746155,0.357329726219177,0.0658917799592018,0.261673957109451
"209",0.00826390087604523,0.00673703337088227,0.0346256233751774,0.511703550815582,0.20143136382103,0.111487574875355,0.125750914216042
"210",0.0182718727737665,0.0199429523199797,0.0360633619129658,0.38960874080658,0.258965224027634,0.136864170432091,0.14028362929821
"211",0.0313118435442448,0.0575055703520775,0.0635799393057823,0.237023368477821,0.280908524990082,0.115364030003548,0.214306816458702
"212",0.0128861628472805,0.00919480994343758,0.0291923582553864,0.388890832662582,0.283163547515869,0.120738685131073,0.155933663249016
